12,1500001,Moreton Bay,0119,6910734,541115,0.2,53.02,98.2,8.14,22.06,1.2,6910734,541115,-27.916567,153.417841
1,1500001,Moreton Bay,0120,6912781,540971,0.2,49.221,101.4,8.14,26.42,0,6912781,540971,-27.8981,153.416307
2,1500001,Moreton Bay,0120,6912781,540971,0.2,50.229,94.9,8.19,27.67,10,6912781,540971,-27.8981,153.416307
3,1500001,Moreton Bay,0120,6912781,540971,0.2,49.5,96.5,8.17,25.26,2,6912781,540971,-27.8981,153.416307
4,1500001,Moreton Bay,0120,6912781,540971,0.2,53.343,100.7,8.42,23.46,1,6912781,540971,-27.8981,153.416307
5,1500001,Moreton Bay,0120,6912781,540971,0.2,52.086,103.9,8.34,22.08,0,6912781,540971,-27.8981,153.416307
6,1500001,Moreton Bay,0120,6912781,540971,0.2,53.273,104.4,8.44,20.29,0,6912781,540971,-27.8981,153.416307
7,1500001,Moreton Bay,0120,6912781,540971,0.2,53.138,105.4,8.27,20.13,0,6912781,540971,-27.8981,153.416307
8,1500001,Moreton Bay,0120,6912781,540971,0.2,54.429,100.1,8.37,19.77,1,6912781,540971,-27.8981,153.416307
9,1500001,Moreton Bay,0120,6912781,540971,0.2,53.28,105.6,8.21,20.41,0,6912781,540971,-27.8981,153.416307
10,1500001,Moreton Bay,0120,6912781,540971,0.2,50.188,118.5,8.14,20.84,2,6912781,540971,-27.8981,153.416307
11,1500001,Moreton Bay,0120,6912781,540971,0.2,53.99,102.6,8.16,21.7,1.3,6912781,540971,-27.8981,153.416307
12,1500001,Moreton Bay,0120,6912781,540971,0.2,53.3,98.5,8.16,22.15,1.4,6912781,540971,-27.8981,153.416307
1,1500001,Moreton Bay,0121,6914804,540925,0.2,51.671,100.7,8.13,26.46,1,6914804,540925,-27.879847,153.415769
2,1500001,Moreton Bay,0121,6914804,540925,0.2,49.208,93.9,8.13,27.87,17,6914804,540925,-27.879847,153.415769
3,1500001,Moreton Bay,0121,6914804,540925,0.2,46.6,89.7,8.06,24.55,6,6914804,540925,-27.879847,153.415769
4,1500001,Moreton Bay,0121,6914804,540925,0.2,52.67,101.1,8.41,22.95,2,6914804,540925,-27.879847,153.415769
5,1500001,Moreton Bay,0121,6914804,540925,0.2,50.711,102.6,8.26,20.96,3,6914804,540925,-27.879847,153.415769
6,1500001,Moreton Bay,0121,6914804,540925,0.2,52.956,102.9,8.39,19.61,0,6914804,540925,-27.879847,153.415769
7,1500001,Moreton Bay,0121,6914804,540925,0.2,52.342,106.2,8.22,18.65,1,6914804,540925,-27.879847,153.415769
8,1500001,Moreton Bay,0121,6914804,540925,0.2,54.369,100.7,8.34,19.47,0,6914804,540925,-27.879847,153.415769
9,1500001,Moreton Bay,0121,6914804,540925,0.2,52.03,102.1,8.15,20.17,7,6914804,540925,-27.879847,153.415769
10,1500001,Moreton Bay,0121,6914804,540925,0.2,52.398,101.5,8.19,21.81,1,6914804,540925,-27.879847,153.415769
11,1500001,Moreton Bay,0121,6914804,540925,0.2,53.95,103.8,8.15,22.67,1.6,6914804,540925,-27.879847,153.415769
12,1500001,Moreton Bay,0121,6914804,540925,0.2,53.16,98.1,8.14,22.2,2.7,6914804,540925,-27.879847,153.415769
1,1500001,Moreton Bay,0122,6919537,539317,0.2,46,96.3,8.07,26.51,5,6919537,539317,-27.837186,153.399277
2,1500001,Moreton Bay,0122,6919537,539317,0.2,47.179,91.9,8.05,28.31,14,6919537,539317,-27.837186,153.399277
3,1500001,Moreton Bay,0122,6919537,539317,0.2,46.5,93.3,8.05,25.05,5,6919537,539317,-27.837186,153.399277
4,1500001,Moreton Bay,0122,6919537,539317,0.2,49.445,94.5,8.21,22.07,5,6919537,539317,-27.837186,153.399277
5,1500001,Moreton Bay,0122,6919537,539317,0.2,49.072,100.1,8.13,19.79,4,6919537,539317,-27.837186,153.399277
6,1500001,Moreton Bay,0122,6919537,539317,0.2,51.471,101.2,8.21,16.49,1,6919537,539317,-27.837186,153.399277
7,1500001,Moreton Bay,0122,6919537,539317,0.2,51.315,101.5,8.05,17.07,1,6919537,539317,-27.837186,153.399277
8,1500001,Moreton Bay,0122,6919537,539317,0.2,54.11,96.2,8.08,18.24,3,6919537,539317,-27.837186,153.399277
9,1500001,Moreton Bay,0122,6919537,539317,0.2,50.767,98.4,8.08,20.2,4,6919537,539317,-27.837186,153.399277
10,1500001,Moreton Bay,0122,6919537,539317,0.2,50.728,97,8.01,23.2,4,6919537,539317,-27.837186,153.399277
11,1500001,Moreton Bay,0122,6919537,539317,0.2,53.98,96,7.96,26.55,4.1,6919537,539317,-27.837186,153.399277
12,1500001,Moreton Bay,0122,6919537,539317,0.2,53.11,94.5,8.05,23.31,4.8,6919537,539317,-27.837186,153.399277
1,1500001,Moreton Bay,0123,6925215,540627,0.2,36.283,90.5,7.9,26.84,5,6925215,540627,-27.785911,153.412387
2,1500001,Moreton Bay,0123,6925215,540627,0.2,47.743,94.7,8.15,27.79,13,6925215,540627,-27.785911,153.412387
3,1500001,Moreton Bay,0123,6925215,540627,0.2,48.7,93.4,8.09,24.89,8,6925215,540627,-27.785911,153.412387
4,1500001,Moreton Bay,0123,6925215,540627,0.2,49.536,97.5,8.21,22.1,6,6925215,540627,-27.785911,153.412387
5,1500001,Moreton Bay,0123,6925215,540627,0.2,49.799,96.3,8.1,19.98,4,6925215,540627,-27.785911,153.412387
6,1500001,Moreton Bay,0123,6925215,540627,0.2,51.965,102.4,8.07,16.72,1,6925215,540627,-27.785911,153.412387
7,1500001,Moreton Bay,0123,6925215,540627,0.2,51.675,104.5,8.1,17.32,3,6925215,540627,-27.785911,153.412387
8,1500001,Moreton Bay,0123,6925215,540627,0.2,54.267,99.4,8.15,18.65,4,6925215,540627,-27.785911,153.412387
9,1500001,Moreton Bay,0123,6925215,540627,0.2,51.753,97.3,8.09,19.9,8,6925215,540627,-27.785911,153.412387
10,1500001,Moreton Bay,0123,6925215,540627,0.2,50.44,93.4,7.98,23.36,6,6925215,540627,-27.785911,153.412387
11,1500001,Moreton Bay,0123,6925215,540627,0.2,54.57,100.4,8.01,27,7.6,6925215,540627,-27.785911,153.412387
12,1500001,Moreton Bay,0123,6925215,540627,0.2,53.12,94.3,7.99,23.76,7.1,6925215,540627,-27.785911,153.412387
1,1500001,Moreton Bay,0125,6928647,542335,0.2,33.704,89.7,7.97,27.28,41,6928647,542335,-27.754889,153.429602
2,1500001,Moreton Bay,0125,6928647,542335,0.2,44.637,96.7,7.91,28.56,43,6928647,542335,-27.754889,153.429602
3,1500001,Moreton Bay,0125,6928647,542335,0.2,50.185,93.7,8.05,24.77,18,6928647,542335,-27.754889,153.429602
4,1500001,Moreton Bay,0125,6928647,542335,0.2,51.015,98.5,8.26,22.37,7,6928647,542335,-27.754889,153.429602
5,1500001,Moreton Bay,0125,6928647,542335,0.2,47.791,98.2,8.4,20.07,8,6928647,542335,-27.754889,153.429602
7,1500001,Moreton Bay,0125,6928647,542335,0.2,53.066,101.7,8.39,16.19,5,6928647,542335,-27.754889,153.429602
